polyclinic,date,time,patientCount
Toa Payoh,2018-01-22,09:10,87
Toa Payoh,2018-01-22,09:15,90
Toa Payoh,2018-01-22,09:20,90
Toa Payoh,2018-01-22,09:25,90
Toa Payoh,2018-01-22,09:30,90
Toa Payoh,2018-01-22,09:35,90
Toa Payoh,2018-01-22,09:40,90
Toa Payoh,2018-01-22,09:45,96
Toa Payoh,2018-01-22,09:50,96
Toa Payoh,2018-01-22,09:55,96
Toa Payoh,2018-01-22,10:00,117
Toa Payoh,2018-01-22,10:05,117
Toa Payoh,2018-01-22,10:10,117
Toa Payoh,2018-01-22,10:15,134
Toa Payoh,2018-01-22,10:20,134
Toa Payoh,2018-01-22,10:25,134
Toa Payoh,2018-01-22,10:30,127
Toa Payoh,2018-01-22,10:35,127
Toa Payoh,2018-01-22,10:40,127
Toa Payoh,2018-01-22,10:45,139
Toa Payoh,2018-01-22,10:50,139
Toa Payoh,2018-01-22,10:55,139
Toa Payoh,2018-01-22,11:00,149
Toa Payoh,2018-01-22,11:05,149
Toa Payoh,2018-01-22,11:10,149
Toa Payoh,2018-01-22,11:15,145
Toa Payoh,2018-01-22,11:20,145
Toa Payoh,2018-01-22,11:25,145
Toa Payoh,2018-01-22,11:30,153
Toa Payoh,2018-01-22,11:35,153
Toa Payoh,2018-01-22,11:40,153
Toa Payoh,2018-01-22,11:45,155
Toa Payoh,2018-01-22,11:50,155
Toa Payoh,2018-01-22,11:55,155
Toa Payoh,2018-01-22,13:30,70
Toa Payoh,2018-01-22,13:35,70
Toa Payoh,2018-01-22,13:40,70
Toa Payoh,2018-01-22,13:45,70
Toa Payoh,2018-01-22,13:50,70
Toa Payoh,2018-01-22,13:55,70
Toa Payoh,2018-01-22,14:00,75
Toa Payoh,2018-01-22,14:05,75
Toa Payoh,2018-01-22,14:10,75
Toa Payoh,2018-01-22,14:15,97
Toa Payoh,2018-01-22,14:20,97
Toa Payoh,2018-01-22,14:25,97
Toa Payoh,2018-01-22,14:30,125
Toa Payoh,2018-01-22,14:35,125
Toa Payoh,2018-01-22,14:40,125
Toa Payoh,2018-01-22,14:45,128
Toa Payoh,2018-01-22,14:50,128
Toa Payoh,2018-01-22,14:55,128
Toa Payoh,2018-01-22,15:00,111
Toa Payoh,2018-01-22,15:05,111
Toa Payoh,2018-01-22,15:10,111
Toa Payoh,2018-01-22,15:15,110
Toa Payoh,2018-01-22,15:20,110
Toa Payoh,2018-01-22,15:25,110
Toa Payoh,2018-01-22,15:30,116
Toa Payoh,2018-01-22,15:35,116
Toa Payoh,2018-01-22,15:40,116
Toa Payoh,2018-01-22,15:45,126
Toa Payoh,2018-01-22,15:50,126
Toa Payoh,2018-01-22,15:55,126
Toa Payoh,2018-01-23,08:00,33
Toa Payoh,2018-01-23,08:05,33
Toa Payoh,2018-01-23,08:10,33
Toa Payoh,2018-01-23,08:15,51
Toa Payoh,2018-01-23,08:20,51
Toa Payoh,2018-01-23,08:25,51
Toa Payoh,2018-01-23,08:30,66
Toa Payoh,2018-01-23,08:35,66
Toa Payoh,2018-01-23,08:40,66
Toa Payoh,2018-01-23,08:45,65
Toa Payoh,2018-01-23,08:50,65
Toa Payoh,2018-01-23,08:55,65
Toa Payoh,2018-01-23,09:00,66
Toa Payoh,2018-01-23,09:05,66
Toa Payoh,2018-01-23,09:10,66
Toa Payoh,2018-01-23,09:15,58
Toa Payoh,2018-01-23,09:20,58
Toa Payoh,2018-01-23,09:25,58
Toa Payoh,2018-01-23,09:30,61
Toa Payoh,2018-01-23,09:35,61
Toa Payoh,2018-01-23,09:40,61
Toa Payoh,2018-01-23,09:45,67
Toa Payoh,2018-01-23,09:50,67
Toa Payoh,2018-01-23,09:55,67
Toa Payoh,2018-01-23,10:00,71
Toa Payoh,2018-01-23,10:05,71
Toa Payoh,2018-01-23,10:10,71
Toa Payoh,2018-01-23,10:15,77
Toa Payoh,2018-01-23,10:20,77
Toa Payoh,2018-01-23,10:25,77
Toa Payoh,2018-01-23,10:30,91
Toa Payoh,2018-01-23,10:35,91
Toa Payoh,2018-01-23,10:40,91
Toa Payoh,2018-01-23,10:45,87
Toa Payoh,2018-01-23,10:50,87
Toa Payoh,2018-01-23,10:55,87
Toa Payoh,2018-01-23,11:00,99
Toa Payoh,2018-01-23,11:05,99
Toa Payoh,2018-01-23,11:10,99
Toa Payoh,2018-01-23,11:15,90
Toa Payoh,2018-01-23,11:20,90
Toa Payoh,2018-01-23,11:25,90
Toa Payoh,2018-01-23,11:30,98
Toa Payoh,2018-01-23,11:35,98
Toa Payoh,2018-01-23,11:40,98
Toa Payoh,2018-01-23,11:45,98
Toa Payoh,2018-01-23,11:50,98
Toa Payoh,2018-01-23,11:55,98
Toa Payoh,2018-01-23,13:30,29
Toa Payoh,2018-01-23,13:35,29
Toa Payoh,2018-01-23,13:40,29
Toa Payoh,2018-01-23,13:45,38
Toa Payoh,2018-01-23,13:50,38
Toa Payoh,2018-01-23,13:55,38
Toa Payoh,2018-01-23,14:00,53
Toa Payoh,2018-01-23,14:05,53
Toa Payoh,2018-01-23,14:10,53
Toa Payoh,2018-01-23,14:15,78
Toa Payoh,2018-01-23,14:20,78
Toa Payoh,2018-01-23,14:25,78
Toa Payoh,2018-01-23,14:30,73
Toa Payoh,2018-01-23,14:35,73
Toa Payoh,2018-01-23,14:40,73
Toa Payoh,2018-01-23,14:45,76
Toa Payoh,2018-01-23,14:50,76
Toa Payoh,2018-01-23,14:55,76
Toa Payoh,2018-01-23,15:00,78
Toa Payoh,2018-01-23,15:05,78
Toa Payoh,2018-01-23,15:10,78
Toa Payoh,2018-01-23,15:15,75
Toa Payoh,2018-01-23,15:20,75
Toa Payoh,2018-01-23,15:25,75
Toa Payoh,2018-01-23,15:30,65
Toa Payoh,2018-01-23,15:35,65
Toa Payoh,2018-01-23,15:40,65
Toa Payoh,2018-01-23,15:45,64
Toa Payoh,2018-01-23,15:50,64
Toa Payoh,2018-01-23,15:55,64
Toa Payoh,2018-01-24,08:00,14
Toa Payoh,2018-01-24,08:05,14
Toa Payoh,2018-01-24,08:10,14
Toa Payoh,2018-01-24,08:15,30
Toa Payoh,2018-01-24,08:20,30
Toa Payoh,2018-01-24,08:25,30
Toa Payoh,2018-01-24,08:30,48
Toa Payoh,2018-01-24,08:35,48
Toa Payoh,2018-01-24,08:40,48
Toa Payoh,2018-01-24,08:45,58
Toa Payoh,2018-01-24,08:50,58
Toa Payoh,2018-01-24,08:55,58
Toa Payoh,2018-01-24,09:00,57
Toa Payoh,2018-01-24,09:05,57
Toa Payoh,2018-01-24,09:10,57
Toa Payoh,2018-01-24,09:15,61
Toa Payoh,2018-01-24,09:20,61
Toa Payoh,2018-01-24,09:25,61
Toa Payoh,2018-01-24,09:30,77
Toa Payoh,2018-01-24,09:35,77
Toa Payoh,2018-01-24,09:40,77
Toa Payoh,2018-01-24,09:45,82
Toa Payoh,2018-01-24,09:50,82
Toa Payoh,2018-01-24,09:55,82
Toa Payoh,2018-01-24,10:00,80
Toa Payoh,2018-01-24,10:05,80
Toa Payoh,2018-01-24,10:10,80
Toa Payoh,2018-01-24,10:15,84
Toa Payoh,2018-01-24,10:20,84
Toa Payoh,2018-01-24,10:25,84
Toa Payoh,2018-01-24,10:30,97
Toa Payoh,2018-01-24,10:35,97
Toa Payoh,2018-01-24,10:40,97
Toa Payoh,2018-01-24,10:45,89
Toa Payoh,2018-01-24,10:50,89
Toa Payoh,2018-01-24,10:55,89
Toa Payoh,2018-01-24,11:00,88
Toa Payoh,2018-01-24,11:05,88
Toa Payoh,2018-01-24,11:10,88
Toa Payoh,2018-01-24,11:15,94
Toa Payoh,2018-01-24,11:20,94
Toa Payoh,2018-01-24,11:25,94
Toa Payoh,2018-01-24,11:30,94
Toa Payoh,2018-01-24,11:35,94
Toa Payoh,2018-01-24,11:40,94
Toa Payoh,2018-01-24,11:45,92
Toa Payoh,2018-01-24,11:50,92
Toa Payoh,2018-01-24,11:55,92
Toa Payoh,2018-01-24,13:30,39
Toa Payoh,2018-01-24,13:35,39
Toa Payoh,2018-01-24,13:40,39
Toa Payoh,2018-01-24,13:45,34
Toa Payoh,2018-01-24,13:50,34
Toa Payoh,2018-01-24,13:55,34
Toa Payoh,2018-01-24,14:00,52
Toa Payoh,2018-01-24,14:05,52
Toa Payoh,2018-01-24,14:10,52
Toa Payoh,2018-01-24,14:15,63
Toa Payoh,2018-01-24,14:20,63
Toa Payoh,2018-01-24,14:25,63
Toa Payoh,2018-01-24,14:30,70
Toa Payoh,2018-01-24,14:35,70
Toa Payoh,2018-01-24,14:40,70
Toa Payoh,2018-01-24,14:45,81
Toa Payoh,2018-01-24,14:50,81
Toa Payoh,2018-01-24,14:55,81
Toa Payoh,2018-01-24,15:00,86
Toa Payoh,2018-01-24,15:05,86
Toa Payoh,2018-01-24,15:10,86
Toa Payoh,2018-01-24,15:15,86
Toa Payoh,2018-01-24,15:20,86
Toa Payoh,2018-01-24,15:25,86
Toa Payoh,2018-01-24,15:30,81
Toa Payoh,2018-01-24,15:35,81
Toa Payoh,2018-01-24,15:40,81
Toa Payoh,2018-01-24,15:45,75
Toa Payoh,2018-01-24,15:50,75
Toa Payoh,2018-01-24,15:55,75
Toa Payoh,2018-01-25,08:00,20
Toa Payoh,2018-01-25,08:05,20
Toa Payoh,2018-01-25,08:10,20
Toa Payoh,2018-01-25,08:15,33
Toa Payoh,2018-01-25,08:20,33
Toa Payoh,2018-01-25,08:25,33
Toa Payoh,2018-01-25,08:30,51
Toa Payoh,2018-01-25,08:35,51
Toa Payoh,2018-01-25,08:40,51
Toa Payoh,2018-01-25,08:45,64
Toa Payoh,2018-01-25,08:50,64
Toa Payoh,2018-01-25,08:55,64
Toa Payoh,2018-01-25,09:00,73
Toa Payoh,2018-01-25,09:05,73
Toa Payoh,2018-01-25,09:10,73
Toa Payoh,2018-01-25,09:15,84
Toa Payoh,2018-01-25,09:20,84
Toa Payoh,2018-01-25,09:25,84
Toa Payoh,2018-01-25,09:30,78
Toa Payoh,2018-01-25,09:35,78
Toa Payoh,2018-01-25,09:40,78
Toa Payoh,2018-01-25,09:45,79
Toa Payoh,2018-01-25,09:50,79
Toa Payoh,2018-01-25,09:55,79
Toa Payoh,2018-01-25,10:00,92
Toa Payoh,2018-01-25,10:05,92
Toa Payoh,2018-01-25,10:10,92
Toa Payoh,2018-01-25,10:15,93
Toa Payoh,2018-01-25,10:20,93
Toa Payoh,2018-01-25,10:25,93
Toa Payoh,2018-01-25,10:30,105
Toa Payoh,2018-01-25,10:35,105
Toa Payoh,2018-01-25,10:40,105
Toa Payoh,2018-01-25,10:45,98
Toa Payoh,2018-01-25,10:50,98
Toa Payoh,2018-01-25,10:55,98
Toa Payoh,2018-01-25,11:00,95
Toa Payoh,2018-01-25,11:05,95
Toa Payoh,2018-01-25,11:10,95
Toa Payoh,2018-01-25,11:15,106
Toa Payoh,2018-01-25,11:20,106
Toa Payoh,2018-01-25,11:25,106
Toa Payoh,2018-01-25,11:30,102
Toa Payoh,2018-01-25,11:35,102
Toa Payoh,2018-01-25,11:40,102
Toa Payoh,2018-01-25,11:45,111
Toa Payoh,2018-01-25,11:50,111
Toa Payoh,2018-01-25,11:55,111
Toa Payoh,2018-01-25,13:30,23
Toa Payoh,2018-01-25,13:35,23
Toa Payoh,2018-01-25,13:40,23
Toa Payoh,2018-01-25,13:45,23
Toa Payoh,2018-01-25,13:50,23
Toa Payoh,2018-01-25,13:55,23
Toa Payoh,2018-01-25,14:00,36
Toa Payoh,2018-01-25,14:05,36
Toa Payoh,2018-01-25,14:10,36
Toa Payoh,2018-01-25,14:15,44
Toa Payoh,2018-01-25,14:20,44
Toa Payoh,2018-01-25,14:25,44
Toa Payoh,2018-01-25,14:30,43
Toa Payoh,2018-01-25,14:35,43
Toa Payoh,2018-01-25,14:40,43
Toa Payoh,2018-01-25,14:45,48
Toa Payoh,2018-01-25,14:50,48
Toa Payoh,2018-01-25,14:55,48
Toa Payoh,2018-01-25,15:00,46
Toa Payoh,2018-01-25,15:05,46
Toa Payoh,2018-01-25,15:10,46
Toa Payoh,2018-01-25,15:15,52
Toa Payoh,2018-01-25,15:20,52
Toa Payoh,2018-01-25,15:25,52
Toa Payoh,2018-01-25,15:30,56
Toa Payoh,2018-01-25,15:35,56
Toa Payoh,2018-01-25,15:40,56
Toa Payoh,2018-01-25,15:45,58
Toa Payoh,2018-01-25,15:50,58
Toa Payoh,2018-01-25,15:55,58
Toa Payoh,2018-01-26,08:00,31
Toa Payoh,2018-01-26,08:05,31
Toa Payoh,2018-01-26,08:10,31
Toa Payoh,2018-01-26,08:15,47
Toa Payoh,2018-01-26,08:20,47
Toa Payoh,2018-01-26,08:25,47
Toa Payoh,2018-01-26,08:30,68
Toa Payoh,2018-01-26,08:35,68
Toa Payoh,2018-01-26,08:40,68
Toa Payoh,2018-01-26,08:45,65
Toa Payoh,2018-01-26,08:50,65
Toa Payoh,2018-01-26,08:55,65
Toa Payoh,2018-01-26,09:00,66
Toa Payoh,2018-01-26,09:05,66
Toa Payoh,2018-01-26,09:10,66
Toa Payoh,2018-01-26,09:15,71
Toa Payoh,2018-01-26,09:20,71
Toa Payoh,2018-01-26,09:25,71
Toa Payoh,2018-01-26,09:30,72
Toa Payoh,2018-01-26,09:35,72
Toa Payoh,2018-01-26,09:40,72
Toa Payoh,2018-01-26,09:45,76
Toa Payoh,2018-01-26,09:50,76
Toa Payoh,2018-01-26,09:55,76
Toa Payoh,2018-01-26,10:00,89
Toa Payoh,2018-01-26,10:05,89
Toa Payoh,2018-01-26,10:10,89
Toa Payoh,2018-01-26,10:15,102
Toa Payoh,2018-01-26,10:20,102
Toa Payoh,2018-01-26,10:25,102
Toa Payoh,2018-01-26,10:30,100
Toa Payoh,2018-01-26,10:35,100
Toa Payoh,2018-01-26,10:40,100
Toa Payoh,2018-01-26,10:45,103
Toa Payoh,2018-01-26,10:50,103
Toa Payoh,2018-01-26,10:55,103
Toa Payoh,2018-01-26,11:00,102
Toa Payoh,2018-01-26,11:05,102
Toa Payoh,2018-01-26,11:10,102
Toa Payoh,2018-01-26,11:15,103
Toa Payoh,2018-01-26,11:20,103
Toa Payoh,2018-01-26,11:25,103
Toa Payoh,2018-01-26,11:30,93
Toa Payoh,2018-01-26,11:35,93
Toa Payoh,2018-01-26,11:40,93
Toa Payoh,2018-01-26,11:45,103
Toa Payoh,2018-01-26,11:50,103
Toa Payoh,2018-01-26,11:55,103
Toa Payoh,2018-01-26,13:30,27
Toa Payoh,2018-01-26,13:35,27
Toa Payoh,2018-01-26,13:40,27
Toa Payoh,2018-01-26,13:45,31
Toa Payoh,2018-01-26,13:50,31
Toa Payoh,2018-01-26,13:55,31
Toa Payoh,2018-01-26,14:00,46
Toa Payoh,2018-01-26,14:05,46
Toa Payoh,2018-01-26,14:10,46
Toa Payoh,2018-01-26,14:15,66
Toa Payoh,2018-01-26,14:20,66
Toa Payoh,2018-01-26,14:25,66
Toa Payoh,2018-01-26,14:30,70
Toa Payoh,2018-01-26,14:35,70
Toa Payoh,2018-01-26,14:40,70
Toa Payoh,2018-01-26,14:45,62
Toa Payoh,2018-01-26,14:50,62
Toa Payoh,2018-01-26,14:55,62
Toa Payoh,2018-01-26,15:00,71
Toa Payoh,2018-01-26,15:05,71
Toa Payoh,2018-01-26,15:10,71
Toa Payoh,2018-01-26,15:15,68
Toa Payoh,2018-01-26,15:20,68
Toa Payoh,2018-01-26,15:25,68
Toa Payoh,2018-01-26,15:30,75
Toa Payoh,2018-01-26,15:35,75
Toa Payoh,2018-01-26,15:40,75
Toa Payoh,2018-01-26,15:45,62
Toa Payoh,2018-01-26,15:50,62
Toa Payoh,2018-01-26,15:55,62
Toa Payoh,2018-01-27,08:00,21
Toa Payoh,2018-01-27,08:05,21
Toa Payoh,2018-01-27,08:10,21
Toa Payoh,2018-01-27,08:15,32
Toa Payoh,2018-01-27,08:20,32
Toa Payoh,2018-01-27,08:25,32
Toa Payoh,2018-01-27,08:30,55
Toa Payoh,2018-01-27,08:35,55
Toa Payoh,2018-01-27,08:40,55
Toa Payoh,2018-01-27,08:45,52
Toa Payoh,2018-01-27,08:50,52
Toa Payoh,2018-01-27,08:55,52
Toa Payoh,2018-01-27,09:00,51
Toa Payoh,2018-01-27,09:05,51
Toa Payoh,2018-01-27,09:10,51
Toa Payoh,2018-01-27,09:15,59
Toa Payoh,2018-01-27,09:20,59
Toa Payoh,2018-01-27,09:25,59
Toa Payoh,2018-01-27,09:30,65
Toa Payoh,2018-01-27,09:35,65
Toa Payoh,2018-01-27,09:40,65
Toa Payoh,2018-01-27,09:45,68
Toa Payoh,2018-01-27,09:50,68
Toa Payoh,2018-01-27,09:55,68
Toa Payoh,2018-01-27,10:00,68
Toa Payoh,2018-01-27,10:05,68
Toa Payoh,2018-01-27,10:10,68
Toa Payoh,2018-01-27,10:15,75
Toa Payoh,2018-01-27,10:20,75
Toa Payoh,2018-01-27,10:25,75
Toa Payoh,2018-01-27,10:30,85
Toa Payoh,2018-01-27,10:35,85
Toa Payoh,2018-01-27,10:40,85
Toa Payoh,2018-01-27,10:45,89
Toa Payoh,2018-01-27,10:50,89
Toa Payoh,2018-01-27,10:55,89
Toa Payoh,2018-01-27,11:00,93
Toa Payoh,2018-01-27,11:05,93
Toa Payoh,2018-01-27,11:10,93
Toa Payoh,2018-01-27,11:15,88
Toa Payoh,2018-01-27,11:20,88
Toa Payoh,2018-01-27,11:25,88
Toa Payoh,2018-01-27,11:30,91
Toa Payoh,2018-01-27,11:35,91
Toa Payoh,2018-01-27,11:40,91
Toa Payoh,2018-01-27,11:45,86
Toa Payoh,2018-01-27,11:50,86
Toa Payoh,2018-01-27,11:55,86
Toa Payoh,2018-01-29,08:00,27
Toa Payoh,2018-01-29,08:05,27
Toa Payoh,2018-01-29,08:10,27
Toa Payoh,2018-01-29,08:15,50
Toa Payoh,2018-01-29,08:20,50
Toa Payoh,2018-01-29,08:25,50
Toa Payoh,2018-01-29,08:30,68
Toa Payoh,2018-01-29,08:35,68
Toa Payoh,2018-01-29,08:40,68
Toa Payoh,2018-01-29,08:45,71
Toa Payoh,2018-01-29,08:50,71
Toa Payoh,2018-01-29,08:55,71
Toa Payoh,2018-01-29,09:00,72
Toa Payoh,2018-01-29,09:05,72
Toa Payoh,2018-01-29,09:10,72
Toa Payoh,2018-01-29,09:15,70
Toa Payoh,2018-01-29,09:20,70
Toa Payoh,2018-01-29,09:25,70
Toa Payoh,2018-01-29,09:30,77
Toa Payoh,2018-01-29,09:35,77
Toa Payoh,2018-01-29,09:40,77
Toa Payoh,2018-01-29,09:45,87
Toa Payoh,2018-01-29,09:50,87
Toa Payoh,2018-01-29,09:55,87
Toa Payoh,2018-01-29,10:00,101
Toa Payoh,2018-01-29,10:05,101
Toa Payoh,2018-01-29,10:10,101
Toa Payoh,2018-01-29,10:15,110
Toa Payoh,2018-01-29,10:20,110
Toa Payoh,2018-01-29,10:25,110
Toa Payoh,2018-01-29,10:30,114
Toa Payoh,2018-01-29,10:35,114
Toa Payoh,2018-01-29,10:40,114
Toa Payoh,2018-01-29,10:45,132
Toa Payoh,2018-01-29,10:50,132
Toa Payoh,2018-01-29,10:55,132
Toa Payoh,2018-01-29,11:00,138
Toa Payoh,2018-01-29,11:05,138
Toa Payoh,2018-01-29,11:10,138
Toa Payoh,2018-01-29,11:15,134
Toa Payoh,2018-01-29,11:20,134
Toa Payoh,2018-01-29,11:25,134
Toa Payoh,2018-01-29,11:30,131
Toa Payoh,2018-01-29,11:35,131
Toa Payoh,2018-01-29,11:40,131
Toa Payoh,2018-01-29,11:45,137
Toa Payoh,2018-01-29,11:50,137
Toa Payoh,2018-01-29,11:55,137
Toa Payoh,2018-01-29,13:30,49
Toa Payoh,2018-01-29,13:35,49
Toa Payoh,2018-01-29,13:40,49
Toa Payoh,2018-01-29,13:45,35
Toa Payoh,2018-01-29,13:50,35
Toa Payoh,2018-01-29,13:55,35
Toa Payoh,2018-01-29,14:00,46
Toa Payoh,2018-01-29,14:05,46
Toa Payoh,2018-01-29,14:10,46
Toa Payoh,2018-01-29,14:15,62
Toa Payoh,2018-01-29,14:20,62
Toa Payoh,2018-01-29,14:25,62
Toa Payoh,2018-01-29,14:30,79
Toa Payoh,2018-01-29,14:35,79
Toa Payoh,2018-01-29,14:40,79
Toa Payoh,2018-01-29,14:45,77
Toa Payoh,2018-01-29,14:50,77
Toa Payoh,2018-01-29,14:55,77
Toa Payoh,2018-01-29,15:00,78
Toa Payoh,2018-01-29,15:05,78
Toa Payoh,2018-01-29,15:10,78
Toa Payoh,2018-01-29,15:15,72
Toa Payoh,2018-01-29,15:20,72
Toa Payoh,2018-01-29,15:25,72
Toa Payoh,2018-01-29,15:30,74
Toa Payoh,2018-01-29,15:35,74
Toa Payoh,2018-01-29,15:40,74
Toa Payoh,2018-01-29,15:45,83
Toa Payoh,2018-01-29,15:50,83
Toa Payoh,2018-01-29,15:55,83
Toa Payoh,2018-01-30,08:00,17
Toa Payoh,2018-01-30,08:05,17
Toa Payoh,2018-01-30,08:10,17
Toa Payoh,2018-01-30,08:15,35
Toa Payoh,2018-01-30,08:20,35
Toa Payoh,2018-01-30,08:25,35
Toa Payoh,2018-01-30,08:30,62
Toa Payoh,2018-01-30,08:35,62
Toa Payoh,2018-01-30,08:40,62
Toa Payoh,2018-01-30,08:45,69
Toa Payoh,2018-01-30,08:50,69
Toa Payoh,2018-01-30,08:55,69
Toa Payoh,2018-01-30,09:00,68
Toa Payoh,2018-01-30,09:05,68
Toa Payoh,2018-01-30,09:10,68
Toa Payoh,2018-01-30,09:15,64
Toa Payoh,2018-01-30,09:20,64
Toa Payoh,2018-01-30,09:25,64
Toa Payoh,2018-01-30,09:30,69
Toa Payoh,2018-01-30,09:35,69
Toa Payoh,2018-01-30,09:40,69
Toa Payoh,2018-01-30,09:45,66
Toa Payoh,2018-01-30,09:50,66
Toa Payoh,2018-01-30,09:55,66
Toa Payoh,2018-01-30,10:00,71
Toa Payoh,2018-01-30,10:05,71
Toa Payoh,2018-01-30,10:10,71
Toa Payoh,2018-01-30,10:15,72
Toa Payoh,2018-01-30,10:20,72
Toa Payoh,2018-01-30,10:25,72
Toa Payoh,2018-01-30,10:30,70
Toa Payoh,2018-01-30,10:35,70
Toa Payoh,2018-01-30,10:40,70
Toa Payoh,2018-01-30,10:45,76
Toa Payoh,2018-01-30,10:50,76
Toa Payoh,2018-01-30,10:55,76
Toa Payoh,2018-01-30,11:00,68
Toa Payoh,2018-01-30,11:05,68
Toa Payoh,2018-01-30,11:10,68
Toa Payoh,2018-01-30,11:15,91
Toa Payoh,2018-01-30,11:20,91
Toa Payoh,2018-01-30,11:25,91
Toa Payoh,2018-01-30,11:30,80
Toa Payoh,2018-01-30,11:35,80
Toa Payoh,2018-01-30,11:40,80
Toa Payoh,2018-01-30,11:45,82
Toa Payoh,2018-01-30,11:50,82
Toa Payoh,2018-01-30,11:55,82
Toa Payoh,2018-01-30,13:30,11
Toa Payoh,2018-01-30,13:35,11
Toa Payoh,2018-01-30,13:40,11
Toa Payoh,2018-01-30,13:45,20
Toa Payoh,2018-01-30,13:50,20
Toa Payoh,2018-01-30,13:55,20
Toa Payoh,2018-01-30,14:00,27
Toa Payoh,2018-01-30,14:05,27
Toa Payoh,2018-01-30,14:10,27
Toa Payoh,2018-01-30,14:15,48
Toa Payoh,2018-01-30,14:20,48
Toa Payoh,2018-01-30,14:25,48
Toa Payoh,2018-01-30,14:30,63
Toa Payoh,2018-01-30,14:35,63
Toa Payoh,2018-01-30,14:40,63
Toa Payoh,2018-01-30,14:45,56
Toa Payoh,2018-01-30,14:50,56
Toa Payoh,2018-01-30,14:55,56
Toa Payoh,2018-01-30,15:00,62
Toa Payoh,2018-01-30,15:05,62
Toa Payoh,2018-01-30,15:10,62
Toa Payoh,2018-01-30,15:15,69
Toa Payoh,2018-01-30,15:20,69
Toa Payoh,2018-01-30,15:25,69
Toa Payoh,2018-01-30,15:30,68
Toa Payoh,2018-01-30,15:35,68
Toa Payoh,2018-01-30,15:40,68
Toa Payoh,2018-01-30,15:45,74
Toa Payoh,2018-01-30,15:50,74
Toa Payoh,2018-01-30,15:55,74
Toa Payoh,2018-01-31,08:00,19
Toa Payoh,2018-01-31,08:05,19
Toa Payoh,2018-01-31,08:10,19
Toa Payoh,2018-01-31,08:15,33
Toa Payoh,2018-01-31,08:20,33
Toa Payoh,2018-01-31,08:25,33
Toa Payoh,2018-01-31,08:30,52
Toa Payoh,2018-01-31,08:35,52
Toa Payoh,2018-01-31,08:40,52
Toa Payoh,2018-01-31,08:45,53
Toa Payoh,2018-01-31,08:50,53
Toa Payoh,2018-01-31,08:55,53
Toa Payoh,2018-01-31,09:00,58
Toa Payoh,2018-01-31,09:05,58
Toa Payoh,2018-01-31,09:10,58
Toa Payoh,2018-01-31,09:15,62
Toa Payoh,2018-01-31,09:20,62
Toa Payoh,2018-01-31,09:25,62
Toa Payoh,2018-01-31,09:30,72
Toa Payoh,2018-01-31,09:35,72
Toa Payoh,2018-01-31,09:40,72
Toa Payoh,2018-01-31,09:45,75
Toa Payoh,2018-01-31,09:50,75
Toa Payoh,2018-01-31,09:55,75
Toa Payoh,2018-01-31,10:00,80
Toa Payoh,2018-01-31,10:05,80
Toa Payoh,2018-01-31,10:10,80
Toa Payoh,2018-01-31,10:15,79
Toa Payoh,2018-01-31,10:20,79
Toa Payoh,2018-01-31,10:25,79
Toa Payoh,2018-01-31,10:30,78
Toa Payoh,2018-01-31,10:35,78
Toa Payoh,2018-01-31,10:40,78
Toa Payoh,2018-01-31,10:45,83
Toa Payoh,2018-01-31,10:50,83
Toa Payoh,2018-01-31,10:55,83
Toa Payoh,2018-01-31,11:00,79
Toa Payoh,2018-01-31,11:05,79
Toa Payoh,2018-01-31,11:10,79
Toa Payoh,2018-01-31,11:15,78
Toa Payoh,2018-01-31,11:20,78
Toa Payoh,2018-01-31,11:25,78
Toa Payoh,2018-01-31,11:30,84
Toa Payoh,2018-01-31,11:35,84
Toa Payoh,2018-01-31,11:40,84
Toa Payoh,2018-01-31,11:45,80
Toa Payoh,2018-01-31,11:50,80
Toa Payoh,2018-01-31,11:55,80
Toa Payoh,2018-01-31,13:30,10
Toa Payoh,2018-01-31,13:35,10
Toa Payoh,2018-01-31,13:40,10
Toa Payoh,2018-01-31,13:45,21
Toa Payoh,2018-01-31,13:50,21
Toa Payoh,2018-01-31,13:55,21
Toa Payoh,2018-01-31,14:00,30
Toa Payoh,2018-01-31,14:05,30
Toa Payoh,2018-01-31,14:10,30
Toa Payoh,2018-01-31,14:15,43
Toa Payoh,2018-01-31,14:20,43
Toa Payoh,2018-01-31,14:25,43
Toa Payoh,2018-01-31,14:30,42
Toa Payoh,2018-01-31,14:35,42
Toa Payoh,2018-01-31,14:40,42
Toa Payoh,2018-01-31,14:45,52
Toa Payoh,2018-01-31,14:50,52
Toa Payoh,2018-01-31,14:55,52
Toa Payoh,2018-01-31,15:00,50
Toa Payoh,2018-01-31,15:05,50
Toa Payoh,2018-01-31,15:10,50
Toa Payoh,2018-01-31,15:15,52
Toa Payoh,2018-01-31,15:20,52
Toa Payoh,2018-01-31,15:25,52
Toa Payoh,2018-01-31,15:30,53
Toa Payoh,2018-01-31,15:35,53
Toa Payoh,2018-01-31,15:40,53
Toa Payoh,2018-01-31,15:45,54
Toa Payoh,2018-01-31,15:50,54
Toa Payoh,2018-01-31,15:55,54
Toa Payoh,2018-02-01,08:00,15
Toa Payoh,2018-02-01,08:05,15
Toa Payoh,2018-02-01,08:10,15
Toa Payoh,2018-02-01,08:15,32
Toa Payoh,2018-02-01,08:20,32
Toa Payoh,2018-02-01,08:25,32
Toa Payoh,2018-02-01,08:30,58
